818,0.5805
819,0.58125
820,0.582
821,0.58255
822,0.5831
823,0.58365
824,0.5842
825,0.58475
826,0.5853
827,0.58585
828,0.5864
829,0.58695
830,0.5875
831,0.58805
832,0.5886
833,0.58915
834,0.5897
835,0.59025
836,0.5908
837,0.59135
838,0.5919
839,0.59245
840,0.593
841,0.59365
842,0.5943
843,0.59495
844,0.5956
845,0.59625
846,0.5969
847,0.59755
848,0.5982
849,0.59885
850,0.5995
851,0.60015
852,0.6008
853,0.60145
854,0.6021
855,0.60275
856,0.6034
857,0.60405
858,0.6047
859,0.60535
860,0.606
861,0.60665
862,0.6073
863,0.60795
864,0.6086
865,0.60925
866,0.6099
867,0.61055
868,0.6112
869,0.61185
870,0.6125
871,0.61315
872,0.6138
873,0.61445
874,0.6151
875,0.61575
876,0.6164
877,0.61705
878,0.6177
879,0.61835
880,0.619
881,0.6194
882,0.6198
883,0.6202
884,0.6206
885,0.621
886,0.6214
887,0.6218
888,0.6222
889,0.6226
890,0.623
891,0.6234
892,0.6238
893,0.6242
894,0.6246
895,0.625
896,0.6254
897,0.6258
898,0.6262
899,0.6266
900,0.627
901,0.62755
902,0.6281
903,0.62865
904,0.6292
905,0.62975
906,0.6303
907,0.63085
908,0.6314
909,0.63195
910,0.6325
911,0.63305
912,0.6336
913,0.63415
914,0.6347
915,0.63525
916,0.6358
917,0.63635
918,0.6369
919,0.63745
920,0.638
921,0.63865
922,0.6393
923,0.63995
924,0.6406
925,0.64125
926,0.6419
927,0.64255
928,0.6432
929,0.64385
930,0.6445
931,0.64515
932,0.6458
933,0.64645
934,0.6471
935,0.64775
936,0.6484
937,0.64905
938,0.6497
939,0.65035
940,0.651
941,0.6514
942,0.6518
943,0.6522
944,0.6526
945,0.653
946,0.6534
947,0.6538
948,0.6542
949,0.6546
950,0.655
951,0.6554
952,0.6558
953,0.6562
954,0.6566
955,0.657
956,0.6574
957,0.6578
958,0.6582
959,0.6586
960,0.659
961,0.65835
962,0.6577
963,0.65705
